NAME,median_income,total_population,poverty_count,state,county,poverty_rate
"Douglas County, Georgia",76930.0,144735.0,16579,GEORGIA,DOUGLAS,11.454727605624072
"Early County, Georgia",48355.0,10753.0,2356,GEORGIA,EARLY,21.91016460522645
"Echols County, Georgia",61184.0,3707.0,555,GEORGIA,ECHOLS,14.971675209063934
"Effingham County, Georgia",79474.0,65314.0,4290,GEORGIA,EFFINGHAM,6.5682702024068345
"Elbert County, Georgia",48190.0,19570.0,3653,GEORGIA,ELBERT,18.66632600919775
"Emanuel County, Georgia",47905.0,22907.0,4674,GEORGIA,EMANUEL,20.4042432444231
"Evans County, Georgia",55222.0,10759.0,2177,GEORGIA,EVANS,20.234222511385816
"Fannin County, Georgia",54857.0,25436.0,2973,GEORGIA,FANNIN,11.688158515489857
"Fayette County, Georgia",105910.0,119259.0,6226,GEORGIA,FAYETTE,5.22057035527717
"Floyd County, Georgia",57868.0,98541.0,16534,GEORGIA,FLOYD,16.778802731857805
"Forsyth County, Georgia",131660.0,253225.0,11591,GEORGIA,FORSYTH,4.5773521571724745
"Franklin County, Georgia",52597.0,23480.0,4162,GEORGIA,FRANKLIN,17.72572402044293
"Fulton County, Georgia",86267.0,1061944.0,128777,GEORGIA,FULTON,12.126533979192876
"Gilmer County, Georgia",70334.0,31519.0,4634,GEORGIA,GILMER,14.70224309146864
"Glascock County, Georgia",60469.0,2903.0,438,GEORGIA,GLASCOCK,15.087840165346195
"Glynn County, Georgia",65970.0,84566.0,13638,GEORGIA,GLYNN,16.127048695693304
"Gordon County, Georgia",57555.0,57785.0,8014,GEORGIA,GORDON,13.868651034005364
"Grady County, Georgia",51929.0,26075.0,5121,GEORGIA,GRADY,19.639501438159158
"Greene County, Georgia",77527.0,19020.0,2434,GEORGIA,GREENE,12.797055730809673
"Gwinnett County, Georgia",82296.0,957977.0,96291,GEORGIA,GWINNETT,10.051493929394963
"Habersham County, Georgia",61292.0,46326.0,5942,GEORGIA,HABERSHAM,12.826490523680006
"Hall County, Georgia",74153.0,204953.0,27392,GEORGIA,HALL,13.365015393773206
"Hancock County, Georgia",31767.0,8588.0,1932,GEORGIA,HANCOCK,22.496506753609687
"Haralson County, Georgia",65940.0,30178.0,3737,GEORGIA,HARALSON,12.383193054543044
"Harris County, Georgia",85936.0,34914.0,2588,GEORGIA,HARRIS,7.412499283954861
"Hart County, Georgia",61765.0,26110.0,2742,GEORGIA,HART,10.501723477594792
"Heard County, Georgia",62965.0,11489.0,1887,GEORGIA,HEARD,16.42440595352076
"Henry County, Georgia",79663.0,240853.0,20180,GEORGIA,HENRY,8.378554554022578
"Houston County, Georgia",76968.0,164117.0,15791,GEORGIA,HOUSTON,9.621794207790783
"Irwin County, Georgia",46383.0,9487.0,2028,GEORGIA,IRWIN,21.37662063876884
"Jackson County, Georgia",82056.0,77033.0,6198,GEORGIA,JACKSON,8.045902405462593
"Jasper County, Georgia",57374.0,14882.0,1963,GEORGIA,JASPER,13.19043139362989
"Jeff Davis County, Georgia",41780.0,14791.0,3326,GEORGIA,JEFF DAVIS,22.48664728551146
"Jefferson County, Georgia",46865.0,15591.0,2925,GEORGIA,JEFFERSON,18.76082355204926
"Jenkins County, Georgia",31463.0,8704.0,2163,GEORGIA,JENKINS,24.850643382352942
"Johnson County, Georgia",47796.0,9225.0,1762,GEORGIA,JOHNSON,19.100271002710027
"Jones County, Georgia",66288.0,28382.0,4016,GEORGIA,JONES,14.149813261926573
"Lamar County, Georgia",64966.0,18676.0,1967,GEORGIA,LAMAR,10.53223388305847
"Lanier County, Georgia",39971.0,9964.0,3114,GEORGIA,LANIER,31.25250903251706
"Laurens County, Georgia",46776.0,49407.0,11823,GEORGIA,LAURENS,23.92980751715344
"Lee County, Georgia",83632.0,32968.0,2802,GEORGIA,LEE,8.499150691579715
"Liberty County, Georgia",55149.0,65550.0,9676,GEORGIA,LIBERTY,14.761250953470634
"Lincoln County, Georgia",50754.0,7726.0,1388,GEORGIA,LINCOLN,17.96531193373026
"Long County, Georgia",56819.0,16804.0,2594,GEORGIA,LONG,15.436800761723399
"Lowndes County, Georgia",52821.0,118257.0,23507,GEORGIA,LOWNDES,19.877893063412735
"Lumpkin County, Georgia",67592.0,33405.0,4556,GEORGIA,LUMPKIN,13.638676844783715
"McDuffie County, Georgia",54752.0,21715.0,3430,GEORGIA,MCDUFFIE,15.79553304167626
"McIntosh County, Georgia",51262.0,11183.0,2240,GEORGIA,MCINTOSH,20.030403290709113
"Macon County, Georgia",33960.0,12099.0,2651,GEORGIA,MACON,21.91090172741549
"Madison County, Georgia",53626.0,30378.0,6203,GEORGIA,MADISON,20.419382447824084
"Marion County, Georgia",48836.0,7508.0,916,GEORGIA,MARION,12.200319659030367
"Meriwether County, Georgia",52392.0,20679.0,4540,GEORGIA,MERIWETHER,21.954639972919388
"Miller County, Georgia",52132.0,5923.0,1411,GEORGIA,MILLER,23.82238730373122
"Mitchell County, Georgia",45966.0,21634.0,5658,GEORGIA,MITCHELL,26.153277248775076
"Monroe County, Georgia",74867.0,28287.0,3708,GEORGIA,MONROE,13.10849506840598
"Montgomery County, Georgia",49138.0,8687.0,1312,GEORGIA,MONTGOMERY,15.103027512374814
"Morgan County, Georgia",81524.0,20171.0,1715,GEORGIA,MORGAN,8.502305289772446
"Murray County, Georgia",60617.0,40063.0,5165,GEORGIA,MURRAY,12.892194793200709
"Muscogee County, Georgia",54561.0,204572.0,37204,GEORGIA,MUSCOGEE,18.18626204954735
"Newton County, Georgia",70732.0,113298.0,14935,GEORGIA,NEWTON,13.182050874684462
"Oconee County, Georgia",116221.0,41978.0,1862,GEORGIA,OCONEE,4.435656772595169
"Oglethorpe County, Georgia",66672.0,14974.0,1646,GEORGIA,OGLETHORPE,10.992386803793242
"Paulding County, Georgia",89237.0,169898.0,11309,GEORGIA,PAULDING,6.656346749226007
"Peach County, Georgia",60940.0,28054.0,5463,GEORGIA,PEACH,19.473158907820633
"Pickens County, Georgia",72558.0,33439.0,4469,GEORGIA,PICKENS,13.364634109871707
"Pierce County, Georgia",54861.0,19822.0,2992,GEORGIA,PIERCE,15.09433962264151
"Pike County, Georgia",83866.0,19145.0,1531,GEORGIA,PIKE,7.996866022460172
"Polk County, Georgia",51956.0,43019.0,7337,GEORGIA,POLK,17.055254654919917
"Pulaski County, Georgia",42545.0,9887.0,1627,GEORGIA,PULASKI,16.455952260544148
"Putnam County, Georgia",60825.0,22206.0,3528,GEORGIA,PUTNAM,15.887597946500945
"Quitman County, Georgia",38889.0,2180.0,333,GEORGIA,QUITMAN,15.275229357798164
"Rabun County, Georgia",57261.0,16915.0,2397,GEORGIA,RABUN,14.170854271356784
"Randolph County, Georgia",24638.0,6365.0,1739,GEORGIA,RANDOLPH,27.32128829536528
"Richmond County, Georgia",50605.0,206153.0,40606,GEORGIA,RICHMOND,19.69702114448977
"Rockdale County, Georgia",68999.0,93641.0,10539,GEORGIA,ROCKDALE,11.25468544761376
"Schley County, Georgia",53274.0,4565.0,727,GEORGIA,SCHLEY,15.92552026286966
"Screven County, Georgia",49941.0,14026.0,2511,GEORGIA,SCREVEN,17.902466847283616
"Seminole County, Georgia",46063.0,9117.0,1890,GEORGIA,SEMINOLE,20.73050345508391
"Spalding County, Georgia",57367.0,67415.0,12412,GEORGIA,SPALDING,18.411332789438553
"Stephens County, Georgia",52901.0,26732.0,3289,GEORGIA,STEPHENS,12.303606164896005
"Stewart County, Georgia",43094.0,5121.0,746,GEORGIA,STEWART,14.56746729154462
"Sumter County, Georgia",38899.0,29378.0,6666,GEORGIA,SUMTER,22.690448635033018
"Talbot County, Georgia",48065.0,5793.0,1057,GEORGIA,TALBOT,18.246159157604005
"Taliaferro County, Georgia",45881.0,1635.0,308,GEORGIA,TALIAFERRO,18.837920489296636
"Tattnall County, Georgia",51868.0,24309.0,3864,GEORGIA,TATTNALL,15.895347402196716
"Taylor County, Georgia",40727.0,7799.0,2211,GEORGIA,TAYLOR,28.34978843441467
"Telfair County, Georgia",41801.0,12619.0,3138,GEORGIA,TELFAIR,24.86726365005151
"Terrell County, Georgia",43507.0,9004.0,2589,GEORGIA,TERRELL,28.75388716126166
"Thomas County, Georgia",55958.0,45665.0,8420,GEORGIA,THOMAS,18.438629147049163
"Tift County, Georgia",52561.0,41247.0,8245,GEORGIA,TIFT,19.989332557519333
"Toombs County, Georgia",47310.0,26946.0,5760,GEORGIA,TOOMBS,21.37608550434202
